"sample_date","location_id","lat","lon","target_name","ct_value"
2017-09-20,1,23.8,90.37,"target_0",NA
2017-09-20,1,23.8,90.37,"target_0",NA
2017-09-20,1,23.8,90.37,"target_0",NA
2017-09-20,1,23.8,90.37,"target_1",28.7267283513673
2017-09-20,1,23.8,90.37,"target_1",30.7522860984317
2017-09-20,1,23.8,90.37,"target_2",29.992540269994
2017-09-20,1,23.8,90.37,"target_2",31.7199860689614
2017-09-20,1,23.8,90.37,"target_3",NA
2017-09-20,1,23.8,90.37,"target_3",NA
2017-09-20,2,23.8,90.38,"target_0",NA
2017-09-20,2,23.8,90.38,"target_0",29.8166680244514
2017-09-20,2,23.8,90.38,"target_0",29.8561499336917
2017-09-20,2,23.8,90.38,"target_0",29.1434217954085
2017-09-20,2,23.8,90.38,"target_1",30.8187533790351
2017-09-20,2,23.8,90.38,"target_1",28.6458047181392
2017-09-20,2,23.8,90.38,"target_2",NA
2017-09-20,2,23.8,90.38,"target_2",30.4741086663564
2017-09-20,2,23.8,90.38,"target_3",30.0886344338693
2017-09-20,2,23.8,90.38,"target_3",NA
2017-09-20,3,23.81,90.37,"target_0",NA
2017-09-20,3,23.81,90.37,"target_0",NA
2017-09-20,3,23.81,90.37,"target_0",NA
2017-09-20,3,23.81,90.37,"target_0",29.376203604925
2017-09-20,3,23.81,90.37,"target_1",NA
2017-09-20,3,23.81,90.37,"target_1",NA
2017-09-20,3,23.81,90.37,"target_2",32.2211713869431
2017-09-20,3,23.81,90.37,"target_2",29.9250823349411
2017-09-20,3,23.81,90.37,"target_3",29.8703265541982
2017-09-20,3,23.81,90.37,"target_3",NA
2017-09-21,1,23.8,90.37,"target_0",29.5634819402986
2017-09-21,1,23.8,90.37,"target_0",29.3208316065854
2017-09-21,1,23.8,90.37,"target_1",31.0777793871175
2017-09-21,1,23.8,90.37,"target_2",NA
2017-09-21,1,23.8,90.37,"target_3",29.2475572338254
2017-09-21,2,23.8,90.38,"target_0",30.3657965472369
2017-09-21,2,23.8,90.38,"target_0",30.0117043790275
2017-09-21,2,23.8,90.38,"target_1",29.9385623112673
2017-09-21,2,23.8,90.38,"target_2",NA
2017-09-21,2,23.8,90.38,"target_3",NA
2017-09-21,3,23.81,90.37,"target_0",29.4326929870626
2017-09-21,3,23.81,90.37,"target_0",NA
2017-09-21,3,23.81,90.37,"target_1",NA
2017-09-21,3,23.81,90.37,"target_2",31.1406746453333
2017-09-21,3,23.81,90.37,"target_3",NA
2017-09-22,1,23.8,90.37,"target_0",28.9296941840429
2017-09-22,1,23.8,90.37,"target_0",NA
2017-09-22,1,23.8,90.37,"target_1",NA
2017-09-22,1,23.8,90.37,"target_2",31.8626305731767
2017-09-22,1,23.8,90.37,"target_3",NA
2017-09-22,2,23.8,90.38,"target_0",29.7417610831661
2017-09-22,2,23.8,90.38,"target_0",NA
2017-09-22,2,23.8,90.38,"target_1",NA
2017-09-22,2,23.8,90.38,"target_2",NA
2017-09-22,2,23.8,90.38,"target_3",29.4772503070388
2017-09-23,1,23.8,90.37,"target_0",29.506443071937
2017-09-23,1,23.8,90.37,"target_0",29.4958560664847
2017-09-23,1,23.8,90.37,"target_0",29.5793677188837
2017-09-23,1,23.8,90.37,"target_0",28.694752617441
2017-09-23,1,23.8,90.37,"target_1",30.6456926252529
2017-09-23,1,23.8,90.37,"target_1",NA
2017-09-23,1,23.8,90.37,"target_2",31.6236867464136
2017-09-23,1,23.8,90.37,"target_2",31.3652407933457
2017-09-23,1,23.8,90.37,"target_3",28.6912742406633
2017-09-23,1,23.8,90.37,"target_3",NA
2017-09-23,2,23.8,90.38,"target_0",29.8443027744185
2017-09-23,2,23.8,90.38,"target_0",NA
2017-09-23,2,23.8,90.38,"target_0",NA
2017-09-23,2,23.8,90.38,"target_0",NA
2017-09-23,2,23.8,90.38,"target_1",30.5862413896491
2017-09-23,2,23.8,90.38,"target_1",31.0655974095813
2017-09-23,2,23.8,90.38,"target_2",32.145411655099
2017-09-23,2,23.8,90.38,"target_2",32.5600501611102
2017-09-23,2,23.8,90.38,"target_3",29.6832945389996
2017-09-23,2,23.8,90.38,"target_3",30.0893914217924
2017-09-23,3,23.81,90.37,"target_0",NA
2017-09-23,3,23.81,90.37,"target_0",29.804002625907
2017-09-23,3,23.81,90.37,"target_1",30.6672737921059
2017-09-23,3,23.81,90.37,"target_2",31.630113658097
2017-09-23,3,23.81,90.37,"target_3",29.1336646859749
2017-09-26,1,23.8,90.37,"target_0",29.5567519761766
2017-09-26,1,23.8,90.37,"target_0",29.4082707846699
2017-09-26,1,23.8,90.37,"target_1",31.2683985743677
2017-09-26,1,23.8,90.37,"target_2",32.1391944096775
2017-09-26,1,23.8,90.37,"target_3",NA
2017-09-26,2,23.8,90.38,"target_0",NA
2017-09-26,2,23.8,90.38,"target_0",29.1387260035142
2017-09-26,2,23.8,90.38,"target_0",29.987838946792
2017-09-26,2,23.8,90.38,"target_0",NA
2017-09-26,2,23.8,90.38,"target_1",NA
2017-09-26,2,23.8,90.38,"target_1",31.8285437698055
2017-09-26,2,23.8,90.38,"target_2",32.3030588225042
2017-09-26,2,23.8,90.38,"target_2",33.2010940835466
2017-09-26,2,23.8,90.38,"target_3",29.6673727126102
2017-09-26,2,23.8,90.38,"target_3",30.5342745784606
2017-09-26,3,23.81,90.37,"target_0",NA
2017-09-26,3,23.81,90.37,"target_0",29.9213226349604
2017-09-26,3,23.81,90.37,"target_1",NA
2017-09-26,3,23.81,90.37,"target_2",31.5907406360661
2017-09-26,3,23.81,90.37,"target_3",28.9337292634482
2017-09-27,1,23.8,90.37,"target_0",29.3446263629316
2017-09-27,1,23.8,90.37,"target_0",29.5936095699544
2017-09-27,1,23.8,90.37,"target_0",29.6251612506893
2017-09-27,1,23.8,90.37,"target_0",29.0555897405328
2017-09-27,1,23.8,90.37,"target_1",32.2720869589916
2017-09-27,1,23.8,90.37,"target_1",29.661029844638
2017-09-27,1,23.8,90.37,"target_2",32.9910493007137
2017-09-27,1,23.8,90.37,"target_2",NA
2017-09-27,1,23.8,90.37,"target_3",29.8687060751828
2017-09-27,1,23.8,90.37,"target_3",NA
2017-09-27,2,23.8,90.38,"target_0",30.1365585357714
2017-09-27,2,23.8,90.38,"target_0",NA
2017-09-27,2,23.8,90.38,"target_0",NA
2017-09-27,2,23.8,90.38,"target_0",NA
2017-09-27,2,23.8,90.38,"target_1",NA
2017-09-27,2,23.8,90.38,"target_1",NA
2017-09-27,2,23.8,90.38,"target_2",NA
2017-09-27,2,23.8,90.38,"target_2",33.037338467824
2017-09-27,2,23.8,90.38,"target_3",NA
2017-09-27,2,23.8,90.38,"target_3",NA
2017-09-27,3,23.81,90.37,"target_0",30.390618486014
2017-09-27,3,23.81,90.37,"target_0",29.896022982329
2017-09-27,3,23.81,90.37,"target_0",NA
2017-09-27,3,23.81,90.37,"target_0",29.4108374179087
2017-09-27,3,23.81,90.37,"target_1",NA
2017-09-27,3,23.81,90.37,"target_1",32.2328610438708
2017-09-27,3,23.81,90.37,"target_2",31.7581263193729
2017-09-27,3,23.81,90.37,"target_2",33.0053310950884
2017-09-27,3,23.81,90.37,"target_3",NA
2017-09-27,3,23.81,90.37,"target_3",NA
2017-09-28,1,23.8,90.37,"target_0",29.9763610438071
2017-09-28,1,23.8,90.37,"target_0",29.0683826971069
2017-09-28,1,23.8,90.37,"target_1",31.0451726582346
2017-09-28,1,23.8,90.37,"target_2",31.9282542168482
2017-09-28,1,23.8,90.37,"target_3",28.7059540529003
2017-09-28,2,23.8,90.38,"target_0",NA
2017-09-28,2,23.8,90.38,"target_0",NA
2017-09-28,2,23.8,90.38,"target_1",NA
2017-09-28,2,23.8,90.38,"target_2",33.2981997966695
2017-09-28,2,23.8,90.38,"target_3",30.5267504103277
2017-09-28,3,23.81,90.37,"target_0",30.0190132122798
2017-09-28,3,23.81,90.37,"target_0",NA
2017-09-28,3,23.81,90.37,"target_1",NA
2017-09-28,3,23.81,90.37,"target_2",30.8896204066862
2017-09-28,3,23.81,90.37,"target_3",28.2277055391623
2017-09-29,1,23.8,90.37,"target_0",29.5949074421131
2017-09-29,1,23.8,90.37,"target_0",29.3933405930057
2017-09-29,1,23.8,90.37,"target_1",NA
2017-09-29,1,23.8,90.37,"target_2",33.147910720527
2017-09-29,1,23.8,90.37,"target_3",29.9287609891604
2017-09-29,2,23.8,90.38,"target_0",29.6601539875365
2017-09-29,2,23.8,90.38,"target_0",29.8456637763535
2017-09-29,2,23.8,90.38,"target_1",NA
2017-09-29,2,23.8,90.38,"target_2",31.5590390237711
2017-09-29,2,23.8,90.38,"target_3",28.8281928567261
2017-09-30,1,23.8,90.37,"target_0",29.6028157472318
2017-09-30,1,23.8,90.37,"target_0",29.1137286173276
2017-09-30,1,23.8,90.37,"target_0",29.0634412305604
2017-09-30,1,23.8,90.37,"target_0",NA
2017-09-30,1,23.8,90.37,"target_1",NA
2017-09-30,1,23.8,90.37,"target_1",31.2333441535163
2017-09-30,1,23.8,90.37,"target_2",32.7196727916618
2017-09-30,1,23.8,90.37,"target_2",NA
2017-09-30,1,23.8,90.37,"target_3",NA
2017-09-30,1,23.8,90.37,"target_3",28.7609175909352
2017-09-30,2,23.8,90.38,"target_0",30.0725450045021
2017-09-30,2,23.8,90.38,"target_0",29.6666949758482
2017-09-30,2,23.8,90.38,"target_0",29.257281053124
2017-09-30,2,23.8,90.38,"target_0",NA
2017-09-30,2,23.8,90.38,"target_1",30.6038030034021
2017-09-30,2,23.8,90.38,"target_1",NA
2017-09-30,2,23.8,90.38,"target_2",32.0721701398257
2017-09-30,2,23.8,90.38,"target_2",30.6168982537577
2017-09-30,2,23.8,90.38,"target_3",29.2830658916159
2017-09-30,2,23.8,90.38,"target_3",NA
2017-09-30,3,23.81,90.37,"target_0",29.1797520237987
2017-09-30,3,23.81,90.37,"target_0",29.4725351031723
2017-09-30,3,23.81,90.37,"target_1",NA
2017-09-30,3,23.81,90.37,"target_2",32.3434858375892
2017-09-30,3,23.81,90.37,"target_3",NA
2017-10-03,1,23.8,90.37,"target_0",28.7785275776281
2017-10-03,1,23.8,90.37,"target_0",29.0196663440945
2017-10-03,1,23.8,90.37,"target_1",32.2348402191799
2017-10-03,1,23.8,90.37,"target_2",32.8695636505036
2017-10-03,1,23.8,90.37,"target_3",NA
2017-10-03,2,23.8,90.38,"target_0",NA
2017-10-03,2,23.8,90.38,"target_0",NA
2017-10-03,2,23.8,90.38,"target_0",NA
2017-10-03,2,23.8,90.38,"target_0",29.1242746766879
2017-10-03,2,23.8,90.38,"target_1",NA
2017-10-03,2,23.8,90.38,"target_1",30.6954698778432
2017-10-03,2,23.8,90.38,"target_2",NA
2017-10-03,2,23.8,90.38,"target_2",32.075442858463
2017-10-03,2,23.8,90.38,"target_3",29.3811626631987
2017-10-03,2,23.8,90.38,"target_3",29.2135398907831
2017-10-03,3,23.81,90.37,"target_0",30.2227904249838
2017-10-03,3,23.81,90.37,"target_0",NA
2017-10-03,3,23.81,90.37,"target_1",31.0748685510363
2017-10-03,3,23.81,90.37,"target_2",NA
2017-10-03,3,23.81,90.37,"target_3",28.748381864709
2017-10-04,1,23.8,90.37,"target_0",29.7906925777023
2017-10-04,1,23.8,90.37,"target_0",NA
2017-10-04,1,23.8,90.37,"target_0",NA
2017-10-04,1,23.8,90.37,"target_0",28.9737793688758
2017-10-04,1,23.8,90.37,"target_1",31.8458799739332
2017-10-04,1,23.8,90.37,"target_1",33.2740335225263
2017-10-04,1,23.8,90.37,"target_2",32.5151434995092
2017-10-04,1,23.8,90.37,"target_2",33.7377520388403
2017-10-04,1,23.8,90.37,"target_3",29.1228997404417
2017-10-04,1,23.8,90.37,"target_3",NA
2017-10-04,2,23.8,90.38,"target_0",29.8709662675152
2017-10-04,2,23.8,90.38,"target_0",NA
2017-10-04,2,23.8,90.38,"target_0",29.611118029946
2017-10-04,2,23.8,90.38,"target_0",NA
2017-10-04,2,23.8,90.38,"target_1",31.0198855054696
2017-10-04,2,23.8,90.38,"target_1",NA
2017-10-04,2,23.8,90.38,"target_2",NA
2017-10-04,2,23.8,90.38,"target_2",32.447966862799
2017-10-04,2,23.8,90.38,"target_3",NA
2017-10-04,2,23.8,90.38,"target_3",NA
2017-10-04,3,23.81,90.37,"target_0",NA
2017-10-04,3,23.81,90.37,"target_0",29.9682729024196
2017-10-04,3,23.81,90.37,"target_0",NA
2017-10-04,3,23.81,90.37,"target_0",29.8041059815186
2017-10-04,3,23.81,90.37,"target_1",NA
2017-10-04,3,23.81,90.37,"target_1",31.7466871231434
2017-10-04,3,23.81,90.37,"target_2",32.1202246352585
2017-10-04,3,23.81,90.37,"target_2",32.2664904747973
2017-10-04,3,23.81,90.37,"target_3",29.1261426237108
2017-10-04,3,23.81,90.37,"target_3",29.252283142322
2017-10-05,1,23.8,90.37,"target_0",29.4702091359463
2017-10-05,1,23.8,90.37,"target_0",28.5677035053832
2017-10-05,1,23.8,90.37,"target_1",32.1306676751928
2017-10-05,1,23.8,90.37,"target_2",32.7358795628427
2017-10-05,1,23.8,90.37,"target_3",NA
2017-10-05,2,23.8,90.38,"target_0",29.7386080056149
2017-10-05,2,23.8,90.38,"target_0",29.9778468824771
2017-10-05,2,23.8,90.38,"target_1",31.7239917058918
2017-10-05,2,23.8,90.38,"target_2",NA
2017-10-05,2,23.8,90.38,"target_3",NA
2017-10-05,3,23.81,90.37,"target_0",30.3286211036456
2017-10-05,3,23.81,90.37,"target_0",29.7855814906535
2017-10-05,3,23.81,90.37,"target_1",33.3239769094269
2017-10-05,3,23.81,90.37,"target_2",NA
2017-10-05,3,23.81,90.37,"target_3",30.4991139958095
2017-10-06,1,23.8,90.37,"target_0",29.073745605537
2017-10-06,1,23.8,90.37,"target_0",29.2780358700036
2017-10-06,1,23.8,90.37,"target_1",29.8537987452451
2017-10-06,1,23.8,90.37,"target_2",30.7678359127455
2017-10-06,1,23.8,90.37,"target_3",NA
2017-10-06,2,23.8,90.38,"target_0",29.349549783415
2017-10-06,2,23.8,90.38,"target_0",NA
2017-10-06,2,23.8,90.38,"target_1",NA
2017-10-06,2,23.8,90.38,"target_2",NA
2017-10-06,2,23.8,90.38,"target_3",NA
2017-10-07,1,23.8,90.37,"target_0",29.6919895222907
2017-10-07,1,23.8,90.37,"target_0",29.3799477489793
2017-10-07,1,23.8,90.37,"target_0",29.4485066370217
2017-10-07,1,23.8,90.37,"target_0",28.7181693518882
2017-10-07,1,23.8,90.37,"target_1",31.9497666469366
2017-10-07,1,23.8,90.37,"target_1",NA
2017-10-07,1,23.8,90.37,"target_2",32.5308337981011
2017-10-07,1,23.8,90.37,"target_2",NA
2017-10-07,1,23.8,90.37,"target_3",29.1202168231683
2017-10-07,1,23.8,90.37,"target_3",NA
2017-10-07,2,23.8,90.38,"target_0",NA
2017-10-07,2,23.8,90.38,"target_0",30.1788330241912
2017-10-07,2,23.8,90.38,"target_0",NA
2017-10-07,2,23.8,90.38,"target_0",29.4995537088357
2017-10-07,2,23.8,90.38,"target_1",NA
2017-10-07,2,23.8,90.38,"target_1",31.8480840310138
2017-10-07,2,23.8,90.38,"target_2",32.0490567829951
2017-10-07,2,23.8,90.38,"target_2",32.9418122310469
2017-10-07,2,23.8,90.38,"target_3",29.1560571277675
2017-10-07,2,23.8,90.38,"target_3",NA
2017-10-07,3,23.81,90.37,"target_0",NA
2017-10-07,3,23.81,90.37,"target_0",29.9452847856203
2017-10-07,3,23.81,90.37,"target_1",31.7530869104573
2017-10-07,3,23.81,90.37,"target_2",NA
2017-10-07,3,23.81,90.37,"target_3",NA
2017-10-10,1,23.8,90.37,"target_0",29.6179131970845
2017-10-10,1,23.8,90.37,"target_0",NA
2017-10-10,1,23.8,90.37,"target_1",32.2515070104751
2017-10-10,1,23.8,90.37,"target_2",32.7002863890699
2017-10-10,1,23.8,90.37,"target_3",29.3274428900865
2017-10-10,2,23.8,90.38,"target_0",30.1631830259516
2017-10-10,2,23.8,90.38,"target_0",30.5801814312023
2017-10-10,2,23.8,90.38,"target_0",29.2950343550457
2017-10-10,2,23.8,90.38,"target_0",29.8758928129892
2017-10-10,2,23.8,90.38,"target_1",31.1536223198075
2017-10-10,2,23.8,90.38,"target_1",NA
2017-10-10,2,23.8,90.38,"target_2",32.2103586069483
2017-10-10,2,23.8,90.38,"target_2",NA
2017-10-10,2,23.8,90.38,"target_3",29.3282053735377
2017-10-10,2,23.8,90.38,"target_3",28.4733380905649
2017-10-10,3,23.81,90.37,"target_0",NA
2017-10-10,3,23.81,90.37,"target_0",29.7306438473787
2017-10-10,3,23.81,90.37,"target_1",NA
2017-10-10,3,23.81,90.37,"target_2",NA
2017-10-10,3,23.81,90.37,"target_3",NA
2017-10-11,1,23.8,90.37,"target_0",NA
2017-10-11,1,23.8,90.37,"target_0",29.3361110940677
2017-10-11,1,23.8,90.37,"target_0",29.2661120171668
2017-10-11,1,23.8,90.37,"target_0",29.2017393801815
2017-10-11,1,23.8,90.37,"target_1",32.3731866068327
2017-10-11,1,23.8,90.37,"target_1",NA
2017-10-11,1,23.8,90.37,"target_2",NA
2017-10-11,1,23.8,90.37,"target_2",32.9107277602512
2017-10-11,1,23.8,90.37,"target_3",NA
2017-10-11,1,23.8,90.37,"target_3",NA
2017-10-11,2,23.8,90.38,"target_0",29.3497502230934
2017-10-11,2,23.8,90.38,"target_0",29.7200624669327
2017-10-11,2,23.8,90.38,"target_0",29.6287992839837
2017-10-11,2,23.8,90.38,"target_0",29.8578993026316
2017-10-11,2,23.8,90.38,"target_1",32.2801566073667
2017-10-11,2,23.8,90.38,"target_1",NA
2017-10-11,2,23.8,90.38,"target_2",33.1341009314589
2017-10-11,2,23.8,90.38,"target_2",34.0165861743481
2017-10-11,2,23.8,90.38,"target_3",30.2100993223483
2017-10-11,2,23.8,90.38,"target_3",NA
2017-10-11,3,23.81,90.37,"target_0",NA
2017-10-11,3,23.81,90.37,"target_0",29.9006684333266
2017-10-11,3,23.81,90.37,"target_0",29.8180150333858
2017-10-11,3,23.81,90.37,"target_0",30.0255017203046
2017-10-11,3,23.81,90.37,"target_1",NA
2017-10-11,3,23.81,90.37,"target_1",NA
2017-10-11,3,23.81,90.37,"target_2",33.1429627680752
2017-10-11,3,23.81,90.37,"target_2",34.2144335143823
2017-10-11,3,23.81,90.37,"target_3",29.9803192341023
2017-10-11,3,23.81,90.37,"target_3",30.9050301101854
2017-10-12,1,23.8,90.37,"target_0",29.3453167460563
2017-10-12,1,23.8,90.37,"target_0",29.488872659498
2017-10-12,1,23.8,90.37,"target_1",NA
2017-10-12,1,23.8,90.37,"target_2",32.0915919746991
2017-10-12,1,23.8,90.37,"target_3",NA
2017-10-12,2,23.8,90.38,"target_0",NA
2017-10-12,2,23.8,90.38,"target_0",29.8583743502782
2017-10-12,2,23.8,90.38,"target_1",32.4816501687357
2017-10-12,2,23.8,90.38,"target_2",NA
2017-10-12,2,23.8,90.38,"target_3",NA
2017-10-12,3,23.81,90.37,"target_0",NA
2017-10-12,3,23.81,90.37,"target_0",NA
2017-10-12,3,23.81,90.37,"target_1",31.7940453397015
2017-10-12,3,23.81,90.37,"target_2",NA
2017-10-12,3,23.81,90.37,"target_3",29.0437645442819
2017-10-13,1,23.8,90.37,"target_0",NA
2017-10-13,1,23.8,90.37,"target_0",NA
2017-10-13,1,23.8,90.37,"target_1",33.2282131758057
2017-10-13,1,23.8,90.37,"target_2",NA
2017-10-13,1,23.8,90.37,"target_3",30.1628644629035
2017-10-13,2,23.8,90.38,"target_0",30.0606768682872
2017-10-13,2,23.8,90.38,"target_0",NA
2017-10-13,2,23.8,90.38,"target_1",NA
2017-10-13,2,23.8,90.38,"target_2",32.2236006094977
2017-10-13,2,23.8,90.38,"target_3",NA
2017-10-14,1,23.8,90.37,"target_0",29.5319529936087
2017-10-14,1,23.8,90.37,"target_0",29.6242417137891
2017-10-14,1,23.8,90.37,"target_0",29.6037925465873
2017-10-14,1,23.8,90.37,"target_0",NA
2017-10-14,1,23.8,90.37,"target_1",32.0606698497101
2017-10-14,1,23.8,90.37,"target_1",NA
2017-10-14,1,23.8,90.37,"target_2",NA
2017-10-14,1,23.8,90.37,"target_2",34.29480886516
2017-10-14,1,23.8,90.37,"target_3",29.1381702144165
2017-10-14,1,23.8,90.37,"target_3",31.1219465852099
2017-10-14,2,23.8,90.38,"target_0",NA
2017-10-14,2,23.8,90.38,"target_0",NA
2017-10-14,2,23.8,90.38,"target_0",29.0649609440163
2017-10-14,2,23.8,90.38,"target_0",30.2732130614829
2017-10-14,2,23.8,90.38,"target_1",32.7927543346856
2017-10-14,2,23.8,90.38,"target_1",30.5620768982814
2017-10-14,2,23.8,90.38,"target_2",33.4113659773583
2017-10-14,2,23.8,90.38,"target_2",31.5144306618923
2017-10-14,2,23.8,90.38,"target_3",30.5530656742144
2017-10-14,2,23.8,90.38,"target_3",28.7561542290955
2017-10-14,3,23.81,90.37,"target_0",30.3497813029839
2017-10-14,3,23.81,90.37,"target_0",30.7270379259181
2017-10-14,3,23.81,90.37,"target_1",NA
2017-10-14,3,23.81,90.37,"target_2",32.0621955508699
2017-10-14,3,23.81,90.37,"target_3",29.0903103177743
2017-10-17,1,23.8,90.37,"target_0",29.5419160939234
2017-10-17,1,23.8,90.37,"target_0",29.8466711392631
2017-10-17,1,23.8,90.37,"target_1",32.3643392875175
2017-10-17,1,23.8,90.37,"target_2",NA
2017-10-17,1,23.8,90.37,"target_3",NA
2017-10-17,2,23.8,90.38,"target_0",30.609494498155
2017-10-17,2,23.8,90.38,"target_0",30.3052485855698
2017-10-17,2,23.8,90.38,"target_0",30.2411238091873
2017-10-17,2,23.8,90.38,"target_0",29.2453502209311
2017-10-17,2,23.8,90.38,"target_1",NA
2017-10-17,2,23.8,90.38,"target_1",31.9888401775063
2017-10-17,2,23.8,90.38,"target_2",32.3976430082555
2017-10-17,2,23.8,90.38,"target_2",NA
2017-10-17,2,23.8,90.38,"target_3",NA
2017-10-17,2,23.8,90.38,"target_3",29.8578252245131
2017-10-17,3,23.81,90.37,"target_0",NA
2017-10-17,3,23.81,90.37,"target_0",NA
2017-10-17,3,23.81,90.37,"target_1",32.0735614502657
2017-10-17,3,23.81,90.37,"target_2",32.1733585531243
2017-10-17,3,23.81,90.37,"target_3",29.2595611484372
2017-10-18,1,23.8,90.37,"target_0",NA
2017-10-18,1,23.8,90.37,"target_0",NA
2017-10-18,1,23.8,90.37,"target_0",NA
2017-10-18,1,23.8,90.37,"target_0",29.2954878868118
2017-10-18,1,23.8,90.37,"target_1",33.6453520098524
2017-10-18,1,23.8,90.37,"target_1",NA
2017-10-18,1,23.8,90.37,"target_2",NA
2017-10-18,1,23.8,90.37,"target_2",34.5585035765686
2017-10-18,1,23.8,90.37,"target_3",30.5732666963436
2017-10-18,1,23.8,90.37,"target_3",31.6277378319559
2017-10-18,2,23.8,90.38,"target_0",29.9252867814043
2017-10-18,2,23.8,90.38,"target_0",30.0528702453129
2017-10-18,2,23.8,90.38,"target_0",29.3463336440479
2017-10-18,2,23.8,90.38,"target_0",NA
2017-10-18,2,23.8,90.38,"target_1",32.5617830320867
2017-10-18,2,23.8,90.38,"target_1",NA
2017-10-18,2,23.8,90.38,"target_2",NA
2017-10-18,2,23.8,90.38,"target_2",32.7392328199354
2017-10-18,2,23.8,90.38,"target_3",30.3079857037637
2017-10-18,2,23.8,90.38,"target_3",30.0739832025683
2017-10-18,3,23.81,90.37,"target_0",29.9660953863723
2017-10-18,3,23.81,90.37,"target_0",NA
2017-10-18,3,23.81,90.37,"target_0",29.4399565866488
2017-10-18,3,23.81,90.37,"target_0",NA
2017-10-18,3,23.81,90.37,"target_1",33.0483340952255
2017-10-18,3,23.81,90.37,"target_1",NA
2017-10-18,3,23.81,90.37,"target_2",33.0562913634657
2017-10-18,3,23.81,90.37,"target_2",32.760754995875
2017-10-18,3,23.81,90.37,"target_3",30.0666865160272
2017-10-18,3,23.81,90.37,"target_3",29.8066007658742
2017-10-19,1,23.8,90.37,"target_0",29.003336936987
2017-10-19,1,23.8,90.37,"target_0",29.5045354823041
2017-10-19,1,23.8,90.37,"target_1",33.4201319082288
2017-10-19,1,23.8,90.37,"target_2",33.3504954057225
2017-10-19,1,23.8,90.37,"target_3",NA
2017-10-19,2,23.8,90.38,"target_0",30.1710545981868
2017-10-19,2,23.8,90.38,"target_0",30.7471458004594
2017-10-19,2,23.8,90.38,"target_1",NA
2017-10-19,2,23.8,90.38,"target_2",NA
2017-10-19,2,23.8,90.38,"target_3",29.1555426134754
2017-10-19,3,23.81,90.37,"target_0",29.6079190342735
2017-10-19,3,23.81,90.37,"target_0",NA
2017-10-19,3,23.81,90.37,"target_1",NA
2017-10-19,3,23.81,90.37,"target_2",NA
2017-10-19,3,23.81,90.37,"target_3",28.2698903870712
2017-10-20,1,23.8,90.37,"target_0",28.6513370820664
2017-10-20,1,23.8,90.37,"target_0",29.530230068737
2017-10-20,1,23.8,90.37,"target_1",31.5175520638668
2017-10-20,1,23.8,90.37,"target_2",31.7567332480551
2017-10-20,1,23.8,90.37,"target_3",28.733012787615
2017-10-20,2,23.8,90.38,"target_0",29.8137481834711
2017-10-20,2,23.8,90.38,"target_0",29.765576369848
2017-10-20,2,23.8,90.38,"target_1",30.6443542847067
2017-10-20,2,23.8,90.38,"target_2",31.2795171396929
2017-10-20,2,23.8,90.38,"target_3",28.7472148176231
2017-10-21,1,23.8,90.37,"target_0",29.361914603146
2017-10-21,1,23.8,90.37,"target_0",29.054358748689
2017-10-21,1,23.8,90.37,"target_0",29.0894705941833
2017-10-21,1,23.8,90.37,"target_0",28.8654746593977
2017-10-21,1,23.8,90.37,"target_1",34.1134148132157
2017-10-21,1,23.8,90.37,"target_1",32.4981037510485
2017-10-21,1,23.8,90.37,"target_2",33.8380298161812
2017-10-21,1,23.8,90.37,"target_2",NA
2017-10-21,1,23.8,90.37,"target_3",31.058026543845
2017-10-21,1,23.8,90.37,"target_3",29.6256452030807
2017-10-21,2,23.8,90.38,"target_0",30.6004200192886
2017-10-21,2,23.8,90.38,"target_0",NA
2017-10-21,2,23.8,90.38,"target_0",29.9722630097673
2017-10-21,2,23.8,90.38,"target_0",29.9686487191999
2017-10-21,2,23.8,90.38,"target_1",31.8247822435807
2017-10-21,2,23.8,90.38,"target_1",NA
2017-10-21,2,23.8,90.38,"target_2",NA
2017-10-21,2,23.8,90.38,"target_2",NA
2017-10-21,2,23.8,90.38,"target_3",29.6936901622111
2017-10-21,2,23.8,90.38,"target_3",30.4617000986698
2017-10-21,3,23.81,90.37,"target_0",NA
2017-10-21,3,23.81,90.37,"target_0",30.3589618917877
2017-10-21,3,23.81,90.37,"target_1",32.3007261262251
2017-10-21,3,23.81,90.37,"target_2",32.3018861207422
2017-10-21,3,23.81,90.37,"target_3",NA
2017-10-24,2,23.8,90.38,"target_0",NA
2017-10-24,2,23.8,90.38,"target_0",NA
2017-10-24,2,23.8,90.38,"target_1",32.7809293736372
2017-10-24,2,23.8,90.38,"target_2",NA
2017-10-24,2,23.8,90.38,"target_3",30.463397648029
2017-10-24,3,23.81,90.37,"target_0",NA
2017-10-24,3,23.81,90.37,"target_0",30.0593779970256
2017-10-24,3,23.81,90.37,"target_1",NA
2017-10-24,3,23.81,90.37,"target_2",32.1416805792815
2017-10-24,3,23.81,90.37,"target_3",29.4920019617664
2017-10-28,1,23.8,90.37,"target_0",29.6060407456171
2017-10-28,1,23.8,90.37,"target_0",NA
2017-10-28,1,23.8,90.37,"target_0",28.8820642290286
2017-10-28,1,23.8,90.37,"target_0",NA
2017-10-28,1,23.8,90.37,"target_1",NA
2017-10-28,1,23.8,90.37,"target_1",NA
2017-10-28,1,23.8,90.37,"target_2",32.4558273336103
2017-10-28,1,23.8,90.37,"target_2",31.3986522460032
